food_id,food_name,restaurant,min_value,max_value,mean_value
3528,Multigrain Bagel,starbucks,350,350,350.0
3529,Old-Fashioned Glazed Doughnut,starbucks,480,480,480.0
3530,Petite Vanilla Bean Scone,starbucks,120,120,120.0
3531,Plain Bagel,starbucks,280,280,280.0
3532,Pumpkin Bread,starbucks,410,410,410.0
3533,BBQ Chicken with Power Slaw Sandwich Box,starbucks,430,430,430.0
3534,Cheese & Fruit Box,starbucks,470,470,470.0
3535,PB&J on Wheat Bistro Box,starbucks,450,450,450.0
3536,Protein Bistro Box,starbucks,370,370,370.0
3537,Smoked Turkey and Swiss Sandwich Bistro Box,starbucks,370,370,370.0
3538,Southwest-Style Steak Wrap Bistro Box,starbucks,450,450,450.0
3539,Thai-Style Peanut Chicken Wrap Bistro Box,starbucks,450,450,450.0
3540,Caffe Mocha,starbucks,140,140,140.0
3541,Caramel Macchiato,starbucks,130,130,130.0
3542,Doubleshot Energy Drink,starbucks,130,210,170.0
3543,Doubleshot Light Espresso,starbucks,70,70,70.0
3544,Doubleshot Protein Drink,starbucks,200,210,205.0
3545,Evolution Fresh Cold-Pressed Apple Berry Juice,starbucks,190,190,190.0
3546,Evolution Fresh Defense Up,starbucks,260,260,260.0
3547,Evolution Fresh Orange Juice,starbucks,120,120,120.0
3548,Frappuccino,starbucks,100,290,195.0
3549,Iced Coffee,starbucks,50,60,55.0
3550,Iced Coffee + Milk,starbucks,50,120,85.0
3551,Skinny Vanilla Latte,starbucks,70,70,70.0
3552,Tazo Berry Blossom White Tea,starbucks,60,60,60.0
3553,Tazo Black Mango Tea,starbucks,150,150,150.0
3554,Tazo Black Tea with Lemon,starbucks,140,140,140.0
3555,Tazo Brambleberry Tea,starbucks,140,140,140.0
3556,Tazo Giant Peach Tea,starbucks,150,150,150.0
3557,Tazo Iced Passion Tea,starbucks,70,70,70.0
3558,Tazo Lemon Ginger Tea,starbucks,120,120,120.0
3559,Tazo Organic Black Tea Lemonade,starbucks,140,140,140.0
3560,Tazo Organic Iced Black Tea,starbucks,60,60,60.0
3561,Tazo Plum Pomegranate Tea,starbucks,140,140,140.0
3562,Tazo Tazoberry Tea,starbucks,150,150,150.0
3563,Tazo White Cranberry Tea,starbucks,140,140,140.0
3564,Vanilla Latte,starbucks,130,130,130.0
3565,"Bacon, Gouda & Egg Breakfast Sandwich",starbucks,370,370,370.0
3566,"Bacon, Sausage & Egg Wrap",starbucks,650,650,650.0
3567,Chicken Sausage & Bacon Biscuit,starbucks,450,450,450.0
3568,Classic Whole-Grain Oatmeal,starbucks,160,160,160.0
3569,"Double-Smoked Bacon, Cheddar & Egg Sandwich",starbucks,510,510,510.0
3570,Ham & Cheese Croissant,starbucks,320,320,320.0
3571,Hearty Blueberry Oatmeal,starbucks,220,220,220.0
3572,Reduced-Fat Turkey Bacon & Cage Free Egg White Breakfast Sandwich,starbucks,230,230,230.0
3573,"Roasted Ham, Swiss & Egg Breakfast Sandwich",starbucks,460,460,460.0
3574,"Sausage, Cheddar & Egg Breakfast Sandwich",starbucks,480,480,480.0
3575,Sous Vide Egg Bites,starbucks,170,300,235.0
3576,Southwest Veggie Wrap,starbucks,580,580,580.0
3577,"Spicy Chorizo, Monterey Jack & Egg Breakfast Sandwich",starbucks,470,470,470.0
3578,"Spinach, Feta & Cage Free Egg White Breakfast Wrap",starbucks,280,280,280.0
3579,Blonde Roast,starbucks,5,5,5.0
3580,Caffe Misto,starbucks,0,0,0.0
3581,Clover® Brewed Coffee,starbucks,10,10,10.0
3582,Decaf Pike Place® Roast,starbucks,5,5,5.0
3583,Featured Dark Roast,starbucks,5,5,5.0
3584,Pike Place® Roast,starbucks,5,5,5.0
3585,Hot Chocolate,starbucks,290,290,290.0
3586,Peppermint Hot Chocolate,starbucks,360,360,360.0
3587,Salted Caramel Hot Chocolate,starbucks,360,360,360.0
3588,White Hot Chocolate,starbucks,420,420,420.0
3589,Berry Prickly Pear Frappuccino Blended Creme,starbucks,0,0,0.0
3590,Christmas Tree Frappuccino Blended Creme,starbucks,0,0,0.0
3591,Crystal Ball Frappuccino,starbucks,0,0,0.0
3592,Double Chocolaty Chip Frappuccino®,starbucks,500,500,500.0
3593,Mango Pineapple Frappuccino Blended Creme,starbucks,0,0,0.0
3594,Midnight Mint Mocha Frappuccino,starbucks,0,0,0.0
3595,Peppermint Mocha Frappuccino®,starbucks,360,360,360.0
3596,Peppermint Mocha Frappuccino® Light,starbucks,150,150,150.0
3597,S'mores Frappuccino,starbucks,0,0,0.0
3598,Unicorn Frappuccino,starbucks,0,0,0.0
3599,Zombie Frappuccino,starbucks,0,0,0.0
3600,Almond Protein Blended Cold Brew,starbucks,0,0,0.0
3601,Cacao Protein Blended Cold Brew,starbucks,0,0,0.0
3602,Cold Foam Cascara Cold Brew,starbucks,60,120,90.0
3603,Cold Foam Dark Cocoa Nitro,starbucks,60,90,75.0
3604,Irish Cream Cold Brew,starbucks,110,290,200.0
3605,Nariño 70 Cold Brew,starbucks,0,5,2.5
3606,Pumpkin Cream Cold Brew,starbucks,140,360,250.0
3607,Salted Cream Cold Foam Cold Brew,starbucks,160,340,250.0
3608,Sweetened Iced Coffee,starbucks,60,160,110.0
3609,Toasted Coconut Cold Brew,starbucks,0,0,0.0
3610,Unsweetened Iced Coffee,starbucks,0,5,2.5
3611,Vanilla Sweet Cream Cold Brew,starbucks,100,210,155.0
3612,Iced Caffe Americano,starbucks,10,25,17.5
3613,Iced Caffe Latte,starbucks,0,0,0.0
3614,Iced Caffe Mocha,starbucks,0,0,0.0
3615,Iced Caramel Macchiato,starbucks,0,0,0.0
3616,Iced Caramelized Honey Latte,starbucks,0,0,0.0
3617,Iced Chile Mocha,starbucks,0,0,0.0
3618,Iced Cinnamon Dolce Latte,starbucks,0,0,0.0
3619,Iced Coconut Milk Mocha Macchiato,starbucks,180,320,250.0
3620,Iced Pumpkin Spice Latte,starbucks,0,0,0.0
3621,Iced Salted Caramel Mocha,starbucks,0,0,0.0
3622,Iced Skinny Cinnamon Dolce Latte,starbucks,60,110,85.0
3623,Iced Skinny Mocha,starbucks,70,140,105.0
3624,Iced Vanilla Bean Coconut Milk Latte,starbucks,90,220,155.0
3625,Iced Vanilla Latte,starbucks,0,0,0.0
3626,Iced White Chocolate Mocha,starbucks,0,0,0.0
3627,Sweetened Doubleshot on Ice,starbucks,0,0,0.0
3628,Unsweetened Doubleshot on Ice,starbucks,0,0,0.0
3629,Caramel Brulee Steamer,starbucks,0,0,0.0
3630,Cascara Creme,starbucks,0,0,0.0
3631,Flavored Steamed Milk,starbucks,150,150,150.0
3632,Ginger Ale Fizzio Soda,starbucks,80,210,145.0
3633,Iced Golden Ginger Drink,starbucks,100,200,150.0
3634,Iced Pineapple Matcha Drink,starbucks,130,250,190.0
3635,Lemon Ale Fizzio Soda,starbucks,80,210,145.0
3636,Matcha Lemonade,starbucks,80,170,125.0
3637,Milk,starbucks,200,200,200.0
3638,Ombre Pink Drink,starbucks,100,100,100.0
3639,Orange Cream Fizzio Soda,starbucks,80,210,145.0
3640,Organic Chocolate Milk Box,starbucks,150,150,150.0
3641,Pink Drink,starbucks,140,140,140.0
3642,Steamed Apple Juice,starbucks,110,280,195.0
3643,Violet Drink,starbucks,110,110,110.0
3644,Cool Lime Refresher,starbucks,45,120,82.5
3645,Dragon Drink,starbucks,100,270,185.0
3646,Mango Dragonfruit Lemonade Refresher,starbucks,110,280,195.0
3647,Mango Dragonfruit Refresher,starbucks,70,180,125.0
3648,Strawberry Acai Refresher,starbucks,80,190,135.0
3649,Very Berry Hibiscus Refresher,starbucks,60,150,105.0
3650,Chicken & Quinoa Protein Bowl,starbucks,420,420,420.0
3651,Green Goddess Avocado Salad,starbucks,620,620,620.0
3652,Hearty Veggie & Brown Rice Salad Bowl,starbucks,430,430,430.0
3653,Lentils & Vegetable Protein Bowl,starbucks,650,650,650.0
3654,Seasonal Harvest Fruit Blend,starbucks,90,90,90.0
3655,Za'atar Chicken & Lemon Tahini Salad,starbucks,570,570,570.0
3656,Zesty Chicken & Black Bean Salad Bowl,starbucks,360,360,360.0
3657,"Almond Butter, Strawberries & Jam Sandwich",starbucks,600,600,600.0
3658,Ancho Chipotle Chicken Panini,starbucks,500,500,500.0
3659,Baja Black Bean Veggie Wrap,starbucks,570,570,570.0
3660,Chicken Artichoke on Ancient Grain Flatbread,starbucks,510,510,510.0
3661,Chicken BLT Salad Sandwich,starbucks,470,470,470.0
3662,Chicken Caprese Sandwich,starbucks,500,500,500.0
3663,Chicken Maki Roll,starbucks,320,320,320.0
3664,Egg Salad Sandwich,starbucks,480,480,480.0
3665,Holiday Turkey Panini,starbucks,540,540,540.0
3666,Homestyle Chicken & Double-Smoked Bacon,starbucks,480,480,480.0
3667,Italian-Style Ham & Spicy Salami Sandiwch,starbucks,480,480,480.0
3668,Roasted Tomato & Mozzarella Panini,starbucks,420,420,420.0
3669,Turkey & Dill Havarti Sandwich,starbucks,600,600,600.0
3670,Turkey & Havarti Sandwich,starbucks,460,460,460.0
3671,Turkey Pesto Panini,starbucks,560,560,560.0
3672,Chocolate Smoothie,starbucks,300,300,300.0
3673,Orange Mango Smoothie,starbucks,270,270,270.0
3674,Strawberry Smoothie,starbucks,300,300,300.0
3675,Tazo® Awake™ Brewed Tea,starbucks,0,0,0.0
3676,Tazo® Black Shaken Iced Tea,starbucks,0,0,0.0
3677,Tazo® Black Shaken Iced Tea Lemonade,starbucks,45,45,45.0
3678,Tazo® Calm™ Brewed Tea,starbucks,0,0,0.0
3679,Tazo® China Green Tips Brewed Tea,starbucks,0,0,0.0
3680,Tazo® Earl Grey Brewed Tea,starbucks,0,0,0.0
3681,Tazo® Full Leaf Chai Tea,starbucks,0,0,0.0
3682,Tazo® Orange Blossom Brewed Tea,starbucks,0,0,0.0
3683,Tazo® Passion™ Brewed Tea,starbucks,0,0,0.0
3684,Tazo® Refresh™ Brewed Tea,starbucks,0,0,0.0
3685,Tazo® Shaken Iced Green Tea,starbucks,0,0,0.0
3686,Tazo® Shaken Iced Green Tea Lemonade,starbucks,45,45,45.0
3687,Tazo® Shaken Iced Passion Tea,starbucks,80,80,80.0
3688,Tazo® Shaken Iced Passion Tea Lemonade,starbucks,130,130,130.0
3689,Tazo® Vanilla Rooibos Brewed Tea,starbucks,0,0,0.0
3690,Tazo® Zen™ Brewed Tea,starbucks,0,0,0.0
3691,Iced Blueberry Black Tea Lemonade,starbucks,90,230,160.0
3692,Iced Guava White Tea Lemonade,starbucks,100,250,175.0
3693,Iced Peach Green Tea Lemonade,starbucks,100,240,170.0
3694,Shaken Iced Black Tea Lemonade,starbucks,70,170,120.0
3695,Shaken Iced Green Tea,starbucks,30,70,50.0
3696,Shaken Iced Green Tea Lemonade,starbucks,70,170,120.0
3697,Shaken Iced Passion Tango,starbucks,30,70,50.0
3698,Shaken Iced Peach Green Tea,starbucks,60,150,105.0
3699,Shaken Strawberry Green Tea Infusion,starbucks,30,70,50.0
3700,Shaken Sweet Tea,starbucks,80,200,140.0
3701,Blueberry and Honey Greek Yogurt Parfait,starbucks,240,240,240.0
3702,Dark Sweet Cherry Greek Yogurt Parfait,starbucks,270,270,270.0
3703,Strawberry Greek Yogurt Parfait,starbucks,240,240,240.0
3704,"6"" Buffalo Chicken",subway,420,420,420.0
3705,"6"" Chipotle Chicken and Cheese",subway,450,450,450.0
3706,American Club Sandwich,subway,510,1020,765.0
3707,B.L.T.,subway,320,640,480.0
3708,BBQ Pork Rib Sandwich,subway,510,1020,765.0
3709,BBQ Rib Sandwich,subway,430,860,645.0
3710,Big Hot Pastrami,subway,580,1160,870.0
3711,Big Philly Cheesesteak,subway,500,1000,750.0
3712,Black Forest Ham,subway,180,580,380.0
3713,Caprese Ciabatta Sandwich,subway,600,600,600.0
3714,Carved Turkey,subway,330,660,495.0
3715,Carved Turkey & Bacon w/ Cheese,subway,570,1140,855.0
3716,Chicken & Bacon Ranch Melt,subway,570,1140,855.0
3717,Chicken Pesto Ciabatta Sandwich with Fresh Mozzarella,subway,580,1160,870.0
3718,Chicken Pizziola Melt,subway,460,920,690.0
3719,Chipotle Cheesesteak,subway,450,900,675.0
3720,Cold Cut Combo,subway,370,740,555.0
3721,Corned Beef Reuben,subway,470,940,705.0
3722,Garlic Steak & Provolone Ciabatta Sandwich,subway,550,1100,825.0
3723,Ham & Jack Slider,subway,150,150,150.0
3724,Homestyle Crispy Chicken Sandwich,subway,530,1060,795.0
3725,Italian B.M.T.,subway,410,820,615.0
3726,Italian Ciabatta Sandwich with Fresh Mozarella,subway,690,1380,1035.0
3727,Italian Hero,subway,550,1100,825.0
3728,Italian Spice Slider,subway,230,230,230.0
3729,Little Cheesesteak Slider,subway,180,180,180.0
3730,Little Turkey Slider,subway,200,200,200.0
3731,Meatball Marinara,subway,480,960,720.0
3732,Oven Roasted Chicken,subway,320,640,480.0
3733,Pit-Smoked Brisket Sandwich,subway,510,1020,765.0
3734,Roast Beef,subway,200,640,420.0
3735,Rotisserie Style Chicken,subway,350,700,525.0
3736,Southwest Chicken Club Sandwich,subway,580,1160,870.0
3737,Spicy Italian,subway,480,960,720.0
3738,Steak and Cheese,subway,380,760,570.0
3739,Subway Club,subway,310,620,465.0
3740,Subway Melt (includes cheese),subway,370,740,555.0
3741,Subway Seafood Sensation,subway,420,840,630.0
3742,Sweet Onion Chicken Teriyaki,subway,380,760,570.0
3743,Tuna,subway,470,940,705.0
3744,Turkey & Bacon Avocado,subway,390,780,585.0
3745,Turkey Breast,subway,180,560,370.0
3746,Turkey Breast & Ham,subway,280,560,420.0
3747,Turkey Italiano Melt (with Provolone),subway,490,980,735.0
3748,Veggie Delite,subway,150,460,305.0
3749,Veggie Patty,subway,390,780,585.0
3750,American Club Salad,subway,440,440,440.0
3751,Autumn Carved Turkey Salad,subway,300,300,300.0
3752,B.L.T. Salad,subway,150,150,150.0
3753,BBQ Pork Rib Salad,subway,770,770,770.0
3754,Big Hot Pastrami Melt Salad,subway,400,400,400.0
3755,Big Philly Cheesesteak Salad,subway,330,330,330.0
3756,Black Forest Ham Salad,subway,110,110,110.0
3757,Buffalo Chicken Salad (with Ranch dressing),subway,360,360,360.0
3758,Carved Turkey & Bacon w/ Cheese Salad,subway,280,280,280.0
3759,Carved Turkey Salad,subway,150,150,150.0
3760,Chicken & Bacon Ranch Melt Salad (includes Ranch dressing),subway,510,510,510.0
3761,Cold Cut Combo Salad,subway,180,180,180.0
3762,Double Chicken Salad,subway,220,220,220.0
3763,Fresh Fit Crispy Chicken Salad,subway,460,460,460.0
3764,Homestyle Crispy Chicken Salad,subway,690,690,690.0
3765,Italian B.M.T.® Salad,subway,230,230,230.0
3766,Italian Hero Salad,subway,230,230,230.0
3767,Meatball Marinara Salad,subway,310,310,310.0
3768,Oven Roasted Chicken Salad,subway,140,140,140.0
3769,Roast Beef Salad,subway,140,140,140.0
3770,Southwest Chicken Club Salad,subway,860,860,860.0
3771,Spicy Italian Salad,subway,310,310,310.0
3772,Steak & Cheese Salad,subway,210,210,210.0
3773,Subway Club Salad,subway,140,140,140.0
3774,Subway Melt® Salad,subway,200,200,200.0
3775,Sweet Onion Chicken Teriyaki Salad,subway,200,200,200.0
3776,Tuna Salad,subway,310,310,310.0
3777,Turkey Breast & Ham Salad,subway,110,110,110.0
3778,Turkey Breast Salad,subway,110,110,110.0
3779,Veggie Delite Salad,subway,50,50,50.0
3780,Chipotle Southwest Steak & Cheese Wrap,subway,760,760,760.0
3781,Rotisserie-Style Chicken Caesar Wrap,subway,730,730,730.0
3782,"Turkey, Bacon & Guacamole Wrap",subway,810,810,810.0
3783,Cheese & Veggies Pizza,subway,740,740,740.0
3784,Cheese Pizza,subway,680,680,680.0
3785,Pepperoni Pizza,subway,790,790,790.0
3786,Sausage Pizza,subway,820,820,820.0
3787,"6"" Honey Oat Bread",subway,230,230,230.0
3788,"6"" Italian Herbs & Cheese Bread",subway,240,240,240.0
3789,"6"" Jalapeno Cheddar Bread",subway,240,240,240.0
3790,"6"" Monterey Cheddar Bread",subway,240,240,240.0
3791,"6"" Roasted Garlic Bread",subway,230,230,230.0
3792,"6"" Rosemary and Sea Salt Bread",subway,220,220,220.0
3793,"6"" 9-Grain Wheat Bread",subway,210,210,210.0
3794,"6"" Flatbread",subway,230,230,230.0
3795,"6"" Flatbread, Multigrain",subway,220,220,220.0
3796,"6"" Harvest Bread",subway,230,230,230.0
3797,"6"" Hawaiian Sweet Bread",subway,220,220,220.0
3798,"6"" Hearty Italian Bread",subway,210,210,210.0
3799,"6"" Italian (White) Bread",subway,200,200,200.0
3800,"6"" Parmesan Oregano Bread",subway,210,210,210.0
3801,"6"" Rye Bread",subway,190,190,190.0
3802,"6"" Sourdough Bread",subway,190,190,190.0
3803,"6"" Southwestern Spicy Bread",subway,190,190,190.0
3804,"6"" Ultimate Cheesy Garlic Bread",subway,480,480,480.0
3805,Gluten-Free Bread,subway,340,340,340.0
3806,Mini Italian (White) Bread,subway,130,130,130.0
3807,Mini Wheat Bread,subway,140,140,140.0
3808,Wrap,subway,310,310,310.0
3809,"6"" Bacon, Egg & Cheese",subway,410,410,410.0
3810,"6"" Black Forest Ham, Egg & Cheese",subway,390,390,390.0
3811,"6"" Egg & Cheese",subway,360,360,360.0
3812,"6"" Steak, Egg & Cheese",subway,430,430,430.0
3813,"6"" Bacon, Egg White and Cheese",subway,370,370,370.0
3814,"6"" Egg White & Cheese",subway,320,320,320.0
3815,"6"" Egg White & Cheese (with ham)",subway,350,350,350.0
3816,"6"" Mega Melt",subway,510,510,510.0
3817,"6"" Sausage, Egg White & Cheese",subway,460,460,460.0
3818,"6"" Steak, Egg White & Cheese",subway,390,390,390.0
3819,"6"" Turkey, Egg White and Cheese",subway,350,350,350.0
3820,"Bacon, Egg White & Cheese on 6"" Flatbread",subway,380,380,380.0
3821,"Egg White & Cheese (with ham) on 6"" Flatbread",subway,360,360,360.0
3822,"Egg White & Cheese on 6"" Flatbread",subway,330,330,330.0
3823,"Mega Melt on 6"" Flatbread",subway,520,520,520.0
3824,"Sausage, Egg White & Cheese on 6"" Flatbread",subway,470,470,470.0
3825,"Steak, Egg White & Cheese on 6"" Flatbread",subway,400,400,400.0
3826,"Turkey, Egg White & Cheese on 6"" Flatbread",subway,360,360,360.0
3827,"6"" Bacon, Egg & Cheese",subway,410,410,410.0
3828,"6"" Egg & Cheese",subway,360,360,360.0
3829,"6"" Egg & Cheese (with Black Forest Ham)",subway,390,390,390.0
3830,"6"" Mega Melt",subway,550,550,550.0
3831,"6"" Sausage, Egg & Cheese",subway,500,500,500.0
3832,"6"" Steak, Egg & Cheese",subway,430,430,430.0
3833,"6"" Turkey, Egg & Cheese",subway,390,390,390.0
3834,"Bacon, Egg & Cheese on 6"" Flatbread",subway,420,420,420.0
3835,"Egg & Cheese (with ham) on 6"" Flatbread",subway,400,400,400.0
3836,"Egg & Cheese on 6"" Flatbread",subway,370,370,370.0
3837,"Mega Melt on 6"" Flatbread",subway,560,560,560.0
3838,"Sausage, Egg & Cheese on 6"" Flatbread",subway,510,510,510.0
3839,"Steak, Egg & Cheese on 6"" Flatbread",subway,440,440,440.0
3840,"Turkey, Egg & Cheese on 6"" Flatbread",subway,400,400,400.0
3841,Hash Browns,subway,210,210,210.0
3842,Baked Lay's® Chips,subway,130,130,130.0
3843,Baked Lay's® Sour Cream & Onion Chips,subway,140,140,140.0
3844,Doritos Nacho Cheese Chips,subway,250,250,250.0
3845,Lay's® Classic Potato Chips,subway,230,230,230.0
3846,Sunchips Harvest Cheddar Chips,subway,210,210,210.0
3847,Bacon (2 strips),subway,45,45,45.0
3848,Cheddar Cheese (2 triangles),subway,60,60,60.0
3849,Chipotle Southwest Sauce,subway,100,100,100.0
3850,Fat Free Honey Mustard Sauce,subway,30,30,30.0
3851,Fat Free Italian 2 oz,subway,35,35,35.0
3852,Fat Free Sweet Onion Sauce,subway,40,40,40.0
3853,Light Mayonnaise (1 T),subway,50,50,50.0
3854,Mayonnaise (1 T),subway,110,110,110.0
3855,"Mozzarella Cheese, Shredded",subway,40,40,40.0
3856,"Mustard, Yellow & Deli Brown (2 tsp)",subway,5,5,5.0
3857,Olive Oil Blend (1 tsp),subway,45,45,45.0
3858,Pepperjack Cheese (2 triangles),subway,50,50,50.0
3859,Pepperoni,subway,80,80,80.0
3860,Processed American Cheese (2 triangles),subway,40,40,40.0
3861,Provolone Cheese (2 half circles),subway,50,50,50.0
3862,Ranch (2 oz),subway,320,320,320.0
3863,Shredded Monterey Blend,subway,50,50,50.0
3864,Swiss Cheese (2 triangles),subway,50,50,50.0
3865,Vinegar (1 tsp),subway,0,0,0.0
3866,Apple Pie,subway,250,250,250.0
3867,Apple Slices - 1 package,subway,35,35,35.0
3868,Caramel Apple Cookie,subway,210,210,210.0
3869,Chocolate Chip Cookie,subway,220,220,220.0
3870,Chocolate Chunk Cookie,subway,220,220,220.0
3871,Dark Chocolate Cherry Cookie,subway,200,200,200.0
3872,Double Chocolate Cookie,subway,210,210,210.0
3873,Gingerbread Cookie,subway,200,200,200.0
3874,M&M Cookie,subway,210,210,210.0
3875,Mint Chocolate Chip Cookie,subway,210,210,210.0
3876,Oatmeal Raisin Cookie,subway,200,200,200.0
3877,Peanut Butter Cookie,subway,220,220,220.0
3878,Raspberry Cheesecake,subway,200,200,200.0
3879,Sugar Cookie,subway,220,220,220.0
3880,White Macadamia Nut Cookie,subway,220,220,220.0
3881,1% Low Fat Milk - 12 oz,subway,160,160,160.0
3882,Coca Cola® Classic,subway,260,260,260.0
3883,Diet Coke®,subway,0,0,0.0
3884,FUZE Black Tea with Lemon Sweet,subway,170,170,170.0
3885,FUZE Green Tea,subway,140,140,140.0
3886,FUZE Raspberry Tea,subway,150,150,150.0
3887,FUZE Sweet Tea,subway,170,170,170.0
3888,FUZE Unsweetened Tea,subway,0,0,0.0
3889,"Milk, Chocolate Flavored Reduced Fat",subway,300,300,300.0
3890,"Milk, Low Fat",subway,160,160,160.0
3891,Minute Maid® Fruit Punch (100% Juice),subway,100,100,100.0
3892,Minute Maid® Light Lemonade,subway,15,15,15.0
3893,Sprite®,subway,260,260,260.0
3894,Cheese Flatizza,subway,390,390,390.0
3895,Pepperoni Flatizza,subway,500,500,500.0
3896,Spicy Italian Flatizza,subway,490,490,490.0
3897,Veggie Flatizza,subway,410,410,410.0
3898,Beef Chili,subway,350,350,350.0
3899,Black Bean Soup,subway,210,210,210.0
3900,Chicken Tortilla,subway,110,110,110.0
3901,Chipotle Chicken Corn Chowder,subway,130,130,130.0
3902,Clam Chowder Soup,subway,200,200,200.0
3903,Creamy Chicken and Dumplings Soup,subway,150,150,150.0
3904,Creamy Wild and Brown Rice Soup,subway,180,180,180.0
3905,Golden Broccoli & Cheese,subway,180,180,180.0
3906,Green Chili and Tomato Soup,subway,90,90,90.0
3907,Loaded Baked Potato Soup,subway,220,220,220.0
3908,Minestrone,subway,90,90,90.0
3909,Poblano Corn Chowder Soup,subway,150,150,150.0
3910,Roasted Chicken Noodle,subway,110,110,110.0
3911,Rosemary Chicken and Dumpling,subway,90,90,90.0
3912,Southern Style Chicken and Dumpling,subway,170,170,170.0
3913,Spanish Style Chicken with Rice,subway,110,110,110.0
3914,Thai Coconut Soup,subway,210,210,210.0
3915,Tomato Basil Soup,subway,140,140,140.0
3916,Vegetable Beef,subway,100,100,100.0
3917,Wild Rice with Chicken,subway,220,220,220.0
3918,Avocado,subway,70,70,70.0
3919,Banana Peppers,subway,0,0,0.0
3920,Cucumbers,subway,0,0,0.0
3921,Green Peppers,subway,0,0,0.0
3922,Jalapeno Peppers,subway,0,0,0.0
3923,Lettuce,subway,0,0,0.0
3924,Olives,subway,0,0,0.0
3925,Onions,subway,0,0,0.0
3926,Pickles,subway,0,0,0.0
3927,Spinach,subway,5,5,5.0
3928,Tomato,subway,5,5,5.0
3929,1/2 lb.* Cheesy Potato Burrito,taco-bell,540,540,540.0
3930,1/2 lb.* Combo Burrito,taco-bell,460,460,460.0
3931,7-Layer Burrito,taco-bell,420,420,420.0
3932,Bean Burrito,taco-bell,350,350,350.0
3933,Beefy 5-Layer Burrito,taco-bell,550,550,550.0
3934,Beefy Fritos® Burrito,taco-bell,440,440,440.0
3935,Black Bean Quesarito,taco-bell,630,630,630.0
3936,Buffalo Chicken Nacho Fries Burrito,taco-bell,510,510,510.0
3937,Burrito Supreme® – Beef,taco-bell,420,420,420.0
3938,Burrito Supreme® - Chicken,taco-bell,390,390,390.0
3939,Burrito Supreme® - Steak,taco-bell,390,390,390.0
3940,Cheesy Bean and Rice Burrito,taco-bell,410,410,410.0
3941,Chili Cheese Burrito,taco-bell,380,380,380.0
3942,Crunchy Cheesy Core Burrito,taco-bell,610,630,620.0
3943,Grande Burrito,taco-bell,370,420,395.0
3944,Loaded Taco Burrito,taco-bell,550,550,550.0
3945,Quesarito,taco-bell,620,650,635.0
3946,Shredded Chicken Burrito,taco-bell,400,400,400.0
3947,Smothered Burrito - Beef,taco-bell,710,710,710.0
3948,Smothered Burrito - Shredded Chicken,taco-bell,650,650,650.0
3949,Smothered Burrito - Steak,taco-bell,670,670,670.0
3950,Spicy Cheesy Core Burrito,taco-bell,540,570,555.0
3951,Steak Rattlesnake Fries Burrito,taco-bell,470,470,470.0
3952,Steak Reaper Ranch Fries Burrito,taco-bell,490,490,490.0
3953,Triple Melt Burrito,taco-bell,410,410,410.0
3954,XXL Grilled Stuft Burrito - Beef,taco-bell,880,880,880.0
3955,XXL Grilled Stuft Burrito - Chicken,taco-bell,830,830,830.0
3956,XXL Grilled Stuft Burrito - Steak,taco-bell,820,820,820.0
3957,Chicken Soft Taco,taco-bell,170,170,170.0
3958,Cool Ranch® Doritos® Double Decker® Taco,taco-bell,320,320,320.0
3959,Cool Ranch® Doritos® Locos Taco,taco-bell,160,160,160.0
3960,Cool Ranch® Doritos® Locos Taco Supreme,taco-bell,200,200,200.0
3961,Crunchy Taco,taco-bell,170,170,170.0
3962,Crunchy Taco Supreme®,taco-bell,200,200,200.0
3963,Double Decker® Taco,taco-bell,320,320,320.0
3964,DOUBLE DECKER® Taco Supreme®,taco-bell,350,350,350.0
3965,Double Stacked Taco,taco-bell,310,350,330.0
3966,Fiery Doritos® Double Decker® Taco,taco-bell,320,320,320.0
3967,Fiery Doritos® Locos Taco,taco-bell,170,170,170.0
3968,Fiery Doritos® Locos Taco Supreme,taco-bell,200,200,200.0
3969,Grilled Steak Soft Taco,taco-bell,250,250,250.0
3970,Loaded Nacho Taco,taco-bell,280,280,280.0
3971,Nacho Cheese Doritos® Double Decker® Taco,taco-bell,320,320,320.0
3972,Nacho Cheese Doritos® Locos Tacos,taco-bell,170,170,170.0
3973,Nacho Cheese Doritos® Locos Tacos Supreme,taco-bell,200,200,200.0
3974,Rolled Chicken Tacos 2 pack,taco-bell,270,270,270.0
3975,Rolled Chicken Tacos 4 pack,taco-bell,550,550,550.0
3976,Soft Taco Supreme® – Beef,taco-bell,230,230,230.0
3977,Soft Taco-Beef,taco-bell,200,200,200.0
3978,Spicy Loaded Nacho Taco,taco-bell,290,290,290.0
3979,Spicy Potato Soft Taco,taco-bell,250,250,250.0
3980,AirHeads White Mystery Freeze,taco-bell,170,210,190.0
3981,Baja Blast Birthday Freeze,taco-bell,200,250,225.0
3982,Brisk Iced Tea and Lemonade,taco-bell,80,200,140.0
3983,Brisk Mango Fiesta,taco-bell,100,250,175.0
3984,Caramel Apple Freeze,taco-bell,190,220,205.0
3985,Cherry Sunset Freeze,taco-bell,190,240,215.0
3986,Cinnabon Delights Coffee,taco-bell,160,160,160.0
3987,Diet Mountain Dew Baja Blast,taco-bell,0,0,0.0
3988,Diet Pepsi,taco-bell,0,0,0.0
3989,Dr Pepper,taco-bell,200,500,350.0
